rough	14
hot	34
IsA_female_animal	2
hard	16
soft	17
pastel	21
in front of	85
smooth	51
curly	18
RelatedTo_treatment	0
sweet	20
tall	30
used for transportation	12
pleasant	20
musician	60
green	22
solid	37
used for cleaning	12
red	22
earthy	20
doctor	60
used for entertainment	12
used for keeping time	12
domestic	27
RelatedTo_wizardry	0
RelatedTo_skirt	0
soft	17
evergreen	47
floral	20
used for writing	12
soft	15
sweet	20
domestic	27
under	85
excited	14
fluffy	18
sweet	24
fast	44
used for eating	12
hot	14
sweet	20
rock	75
peaceful	13
blue	22
sparkly	18
doctor	60
UsedFor_exercising	3
RelatedTo_breakfast	0
made of fabric	16
used for measurement	12
used for cleaning	12
sharp	35
located in the garden	11
soft	15
pleasant	20
furniture	10
white	22
RelatedTo_revolution	0
rolling	56
tall	50
used for cooking	12
short	30
short	50
evening	55
inside	85
used for cleaning	12
soothing	19
used for exercise	12
orange	22
blue	21
spicy	24
aromatic	20
beautiful	29
used for cleaning	12
beneath	85
AtLocation_military_base	4
used for communication	12
black	22
found in a library	11
slow	40
smooth	17
hard	10
backward	52
AtLocation_water	4
red	21
sweet	20
small	30
found in the bedroom	11
rough	14
sweet	20
HasProperty_warm	6
loved	57
HasProperty_funny	6
soothing	19
located in the living room	11
table	73
green	21
windy	33
crawling	56
soothing	19
swimming	42
rough	18
HasProperty_fun	6
chair	73
black	21
soft	17
harmonious	13
hot	31
in front	85
sports equipment	10
wood	16
RelatedTo_listen	0
smooth	17
UsedFor_recreation	3
cold	32
slow	40
used for cooking	12
beach	53
cold	45
hopping	56
soft	16
small	30
cold	45
HasA_beaches	7
solid	37
smooth	51
rough	18
tangy	24
flying	42
soft	14
cylindrical	25
smooth	18
transparent	46
symphony	75
fuzzy	18
salty	24
hard	16
IsA_continent	2
floral	28
beach	53
table	73
book	10
bumpy	17
cold	32
wooden	16
night	55
soft	15
afternoon	55
small	30
lightbulb	10
slow	42
musky	20
solid	38
rough	14
rock	75
wood	16
buzzing	19
cold	34
bumpy	18
used for communication	12
savory	23
small	30
RelatedTo_highway	0
nostalgic	14
circular	25
musical	19
RelatedTo_laptop	0
portable	10
hot	33
sweet	23
loud	19
used for storage	12
evergreen	47
used for keeping time	12
inside	85
doctor	60
made of fabric	16
round	18
found in the forest	11
behind	85
UsedFor_exercise	3
used for transportation	12
warm	14
rough	18
spicy	24
blue	22
soft	17
rough	51
used for cooking	12
located in the kitchen	11
used for gardening	12
chef	60
smooth	51
used for measurement	12
sports equipment	10
rough	18
orange	22
warm	32
used for transportation	12
excited	57
laundry	91
HasProperty_bad	6
used for cleaning	12
hard	10
smooth	14
green	21
blue	21
cold	45
cool	33
white	22
found in a forest	11
sour	20
bumpy	17
rough	14
bumpy	18
sweet	24
AtLocation_maine	4
square	25
circular	25
cotton	16
nostalgic	14
AtLocation_freeway	4
rough	14
smooth	17
slim	18
classical	75
fast	40
inside	85
warm	14
UsedFor_sleep	3
used for cooking	12
located in the bathroom	11
green	21
fast	40
sad	57
outdoor	54
green	21
slimy	18
tall	50
tall	30
slow	40
fluffy	18
quiet	13
hard	15
UsedFor_drawing	3
used for cleaning	12
female	86
flying	56
used for lighting	12
UsedFor_getting_exercise	3
dull	21
sunny	33
fruity	20
found in the mountains	11
triangular	25
white	22
used for communication	26
loud	19
solid	38
calm	14
used for entertainment	12
blue	21
used for cleaning	12
RelatedTo_campaign	0
swimming	56
green	21
small	30
pink	22
soft	18
IsA_seabird	2
bright	64
sad	57
found in a park	11
RelatedTo_public	0
rough	18
swimming	56
found in a classroom	11
cool	32
singing	56
fast	41
angry	57
soft	16
hot	34
musical	19
sweet	20
doctor	60
tall	47
sparkly	18
barking	56
smooth	17
afternoon	55
sweet	20
used for relaxation	12
sweet	20
fragile	10
soft	15
loud	19
round	18
found in the forest	11
RelatedTo_traffic_light	0
sweet	20
cylindrical	25
blue	22
blue	21
yellow	22
doctor	60
doctor	60
used for communication	26
chef	60
RelatedTo_speaker	0
fast	44
RelatedTo_pharmacy	0
smooth	14
sad	57
round	25
smooth	14
soft	16
sharp	17
used for transportation	12
used for entertainment	12
HasProperty_nuts	6
tropical	36
AtLocation_bottom_of_sea	4
soothing	19
downward	52
red	21
tiny	30
circular	25
pink	22
loud	13
cold	32
swimming	42
solid	37
used for gardening	12
figure skater	97
sad	57
used for measurement	12
used for transportation	12
IsA_drinker	2
solid	37
smooth	14
RelatedTo_baking	0
smooth	17
diamond	25
walking	56
AtLocation_factory	4
rough	51
used for transportation	12
RelatedTo_expression	0
soft	15
located in the classroom	11
RelatedTo_training	0
oval	25
firefighter	60
spicy	24
RelatedTo_burger	0
found on a farm	11
HasProperty_cold	6
shoes	39
slithering	56
hot	33
sweet	20
round	18
RelatedTo_cough	0
cold	45
rough	51
beside	85
solid	37
warm	14
soft	13
used for communication	26
metal	16
teacher	60
sports equipment	10
soft	18
used for lighting	12
used for communication	12
stethoscope	60
doctor	60
small	30
sweet	23
hot	32
fast	43
used for cooking	12
InstanceOf_album	8
aromatic	20
short	50
crawling	56
fresh	20
RelatedTo_politician	0
round	18
sweet	23
evening	55
smooth	14
slow	44
painting	54
hugging	56
found in a hospital	11
soft	13
UsedFor_sit_on	3
yellow	21
green	22
smooth	51
UsedFor_storage	3
prickly	18
RelatedTo_watercourse	0
spherical	25
night	55
savory	24
doctor	60
blue	21
green	21
used for storage	12
furniture	10
blue	22
yellow	22
tree	47
indoors	11
soft	15
orange	22
hot	33
RelatedTo_sweater	0
small	30
tired	14
used for communication	12
rough	51
water	70
tropical	36
windy	33
furry	27
green	22
prickly	14
slimy	17
fast	44
liquid	37
hard	15
RelatedTo_dialogue	0
blue	21
used for cooking	12
sleeping	56
soft	16
beach	11
aromatic	20
pleasant	20
forward	52
quiet	19
pebble	30
CapableOf_eat	5
prickly	18
cold	34
RelatedTo_food	0
swimming	56
RelatedTo_ferry	0
snowy	33
light	49
soft	13
large	30
scared	57
pungent	20
warm	32
used for protection	26
fragile	10
used for entertainment	12
sports equipment	10
used for exercise	12
running	56
orange	22
triangular	25
bumpy	18
hard	10
loud	13
rough	18
rough	17
soft	10
hot	31
gas	37
sour	24
rough	51
loud	19
used for drinking	12
found in a cinema	11
black	21
sweet	23
fire	70
sad	57
metallic	19
sad	57
afternoon	55
chef	60
InstanceOf_metropolis	8
car	40
justice	71
used for exercise	12
slithering	56
hot	32
sweet	24
happy	57
hard	15
sweet	23
hard	17
loud	13
RelatedTo_write	0
used for protection	12
transparent	10
sports equipment	10
RelatedTo_degree	0
yellow	22
dim	64
sad	57
RelatedTo_gallery	0
leather	16
bright	21
used for protection	12
accessory	10
quiet	19
evergreen	47
soft	13
happy	57
swimming	56
round	25
sour	24
fast	44
used for eating	12
hot	33
used for storage	12
used for drinking	12
cylindrical	25
heavy	14
liquid	48
playground	66
smoky	20
round	25
rough	18
night	55
hot	31
RelatedTo_dinner	0
soft	18
cold	31
small	30
used for transportation	26
singing	56
sleeping	56
slow	43
smooth	51
purple	22
RelatedTo_recipe	0
smooth	14
freezing	32
soft	18
yellow	22
round	18
swimming	56
afternoon	55
used for lighting	12
rough	14
rough	51
small	30
blue	22
heavy	49
round	25
hard	15
purple	22
soft	14
sweet	23
bicycle	40
bumpy	18
used for protection	26
used for cutting	12
glass	16
sports equipment	10
fast	41
soft	19
used for cooking	12
cooking	56
AtLocation_department_store	4
short	50
opaque	46
soft	13
sweet	23
midday	55
square	25
rough	14
nearby	85
RelatedTo_entrepreneur	0
used for writing	12
calm	14
tall	47
sweet	24
chef	60
smooth	51
rolling	56
used for exercise	12
MadeOf_steel	9
sad	57
low	19
chef	60
doctor	60
round	25
swimming	42
doctor	60
indoor	11
soft	17
used for cooking	12
tie	39
diagonally	52
foul	20
surprised	57
tiny	18
used for cooking	12
star	25
tangy	24
hot	31
above	85
tall	50
RelatedTo_customer	0
erratic	44
sour	23
fragrant	20
made of metal	16
mammal	61
fruity	20
outside	85
big	30
artistic	60
sweet	20
cold	14
loud	19
chef	60
triangular	25
evening	55
dog	27
fresh	20
slow	44
round	25
triangular	25
used for drinking	12
soft	18
made of metal	16
yellow	21
rough	17
metal	16
sweet	23
cloudy	33
InstanceOf_village	8
located in the office	11
swimming	42
red	22
slithering	56
white	22
blue	22
young	58
AtLocation_furniture_store	4
cold	14
found in a zoo	11
RelatedTo_civilization	0
UsedFor_socialising	3
quiet	19
made of fabric	16
used for entertainment	12
soft	19
doctor	60
gritty	17
hard	15
calm	72
used for entertainment	12
bright	21
rough	17
used for measurement	12
beautiful	29
RelatedTo_singer	0
vibrant	18
transparent	46
RelatedTo_lover	0
circular	25
smooth	14
hot	34
slow	43
sour	20
triangular	25
swimming	42
sour	24
cold	31
sour	23
doctor	60
soft	18
used for communication	12
smooth	51
floral	20
found in a bakery	11
used for exercise	12
IsA_water_transportation_vehicle	2
AtLocation_netherlands	4
beach	11
RelatedTo_car	0
dim	63
under	85
spicy	24
happy	57
green	21
used for lighting	12
RelatedTo_single	0
used for drinking	12
liquid	38
bright	64
high	19
RelatedTo_running_water	0
noisy	13
electronic	10
fresh	20
cool	33
salty	24
doctor	60
round	10
warm	32
sleeping	56
gardening	54
prickly	17
airplane	40
sour	20
RelatedTo_symptoms	0
afternoon	55
yellow	21
furniture	10
surprised	57
spicy	24
rough	17
bright	63
hot	32
red	22
used for relaxation	12
used for cooking	12
round	25
petite	18
tall	50
yellow	22
pleasant	20
used for exercise	12
used for entertainment	12
RelatedTo_remedy	0
two	40
RelatedTo_utensil	0
fast	44
cold	31
square	25
AtLocation_drawer	4
hot	34
scared	57
made of metal	16
doctor	60
used for exercise	12
RelatedTo_opinion	0
used for drinking	12
smooth	14
loud	13
used for cleaning	12
green	22
bumpy	18
spicy	24
hard	16
hot	31
spicy	24
used for cleaning	12
found in the desert	11
hard	17
UsedFor_looking_good	3
hot	33
soft	17
found in the library	11
hard	16
natural landmarks	11
dancing	56
warm	32
rapid	44
frightened	57
dull	21
rough	51
used for protection	12
made of plastic	16
wild	27
soft	17
used for writing	12
teacher	60
soft	14
purple	21
rough	51
wood	16
rough	51
round	18
below	85
used for lighting	12
square	25
hot	33
cold	31
rough	18
tropical	36
crawling	42
metal	16
afternoon	55
tall	30
bitter	24
soft	10
sports equipment	10
black	21
musky	20
warm	32
cylindrical	25
hard	10
warm	14
rough	51
transparent	46
noisy	13
used for cooking	12
surprised	57
soothing	19
pleasant	62
down	52
bright	21
metallic	16
tall	47
located in the ocean	11
used for cooking	12
purple	22
smooth	14
used for protection	26
smooth	18
spicy	23
soft	10
slow	40
soft	19
icy	14
tree	47
round	18
soft	13
soft	13
soft	17
rough	17
sweet	20
white	22
rough	17
smooth	17
transparent	10
quiet	13
doctor	60
raccoon	94
wooden	16
rough	51
bright	64
smooth	18
tangy	24
round	25
used for cooking	12
spicy	23
unpleasant	20
hot	33
smooth	51
calm	14
blue	21
loud	13
soft	14
water	70
medical	60
used for communication	12
fragile	10
hard	16
itchy	14
sports equipment	10
UsedFor_students	3
red	21
musician	60
AtLocation_mexico	4
right	52
indoor	11
found in a forest	11
salty	24
RelatedTo_speaker	0
used for drinking	12
book	10
made of wood	16
warm	32
salty	24
countryside	11
RelatedTo_science	0
found in a park	11
sleeping	56
found in the bathroom	11
smooth	18
doctor	60
fast	44
transparent	10
slow	42
used for transportation	26
yellow	21
furry	18
used for cleaning	12
rough	51
found in a bedroom	11
used for measuring	12
high	19
found in a zoo	11
has a pleasant aroma	20
smooth	14
sports equipment	10
high	19
transparent	18
hot	31
soft	10
sour	23
fabric	16
used for transportation	12
gas	38
quiet	19
sea creatures	27
singing	56
hot	33
fruity	20
smooth	51
lake surface	100
soft	14
metal	16
smooth	17
RelatedTo_bicycle	0
rough	17
RelatedTo_island	0
used for storage	12
warm	14
heavy	49
low	19
vibrant	18
smoky	20
prickly	17
up	52
gas	37
loud	19
used for communication	26
heavy	49
used for entertainment	12
used for transportation	26
round	18
fabric	16
tiny	30
made of wood	16
soft	17
square	25
round	25
used for cutting	12
soft	16
soft	15
square	25
pungent	20
glass	16
lawyer	60
red	21
chef	60
swimming	56
under	85
RelatedTo_artery	0
roaring	56
warm	32
serene music	82
RelatedTo_fitness	0
found in the school	11
winter	55
swimming	56
made of plastic	16
RelatedTo_government	0
aquatic	27
windy	72
sports equipment	10
AtLocation_norway	4
in front	85
MadeOf_plastic	9
used for cutting	12
cooking	54
sad	57
spherical	25
doctor	60
musky	20
low	19
made of plastic	16
light	49
rainy	33
spicy	20
glass	16
fluffy	17
calm	33
loud	13
produces a ringing noise	19
soft	15
city	11
round	10
intelligent	29
red	22
gardening	54
ceramic	16
used for writing	12
inside	85
excited	57
green	22
FormOf_ask	1
dancing	56
yellow	21
sad	57
fast	43
sharp	35
fabric	16
hot	33
found in the library	11
messy	18
phone	88
shiny	16
fast	42
cozy	14
pungent	20
light	49
sea creatures	27
night	55
smooth	18
soft	18
fast	40
slimy	17
bumpy	18
soft	10
rough	17
glass	16
swimming	56
sweet	24
stormy	33
unpleasant	20
used for relaxation	12
used for communication	12
soft	14
green	22
RelatedTo_communication	0
rough	14
UsedFor_sleeping	3
green	22
cooking	56
used for cutting	12
big	30
fast	40
transparent	10
IsA_valley	2
chef	60
fruity	20
InstanceOf_newspaper	8
HasA_windows	7
sour	23
angry	57
used for exercise	12
metallic	19
tall	18
black	22
high	19
blue	21
curious	57
bumpy	18
round	25
InstanceOf_pasta	8
loud	19
downward	52
loud	13
solid	37
rough	14
fresh	20
found in a city	11
bright	64
cold	34
metallic	19
UsedFor_playing_music	3
blue	22
noisy	13
farm animals	27
on	85
hot sauce	89
rough	18
AtLocation_africa	4
tall	50
red	22
smooth	18
soft	13
rough	17
RelatedTo_health	0
purple	21
used for gardening	12
glass	16
phone	88
rhythmic	13
hard	10
behind	85
silky	18
erratic	44
cold	14
rough	14
used for gardening	12
RelatedTo_scooter	0
domestic	27
used for cooking	12
HasProperty_yellow	6
soft	16
indoor	54
yellow	21
fast	42
UsedFor_resting	3
slow	44
rough	17
tall	50
doctor	60
rough	51
artist	60
upward	52
used for protection	12
used for lighting	12
teacher	60
sweet	20
concert	80
sluggish	44
in	52
savory	23
afternoon	55
cold	14
furniture	10
green	22
up	52
rough	51
soft	19
beside	85
foul	20
hot	31
doctor	60
smooth	51
salty	24
hot	34
quiet	13
earthy	20
purple	21
goldfish	94
used for transportation	12
used for cleaning	12
cozy	14
small	30
RelatedTo_airport	0
used for cooking	12
pleasant	20
salty	24
rough	17
bumpy	18
sweet	23
purple	21
found in a forest	11
used for lighting	12
surprised	57
hard	16
smooth	51
black	22
sweet	23
cool	33
fast	44
fast	40
found in a hospital	11
used for entertainment	12
bright	21
IsA_urban_area	2
dim	64
soft	18
smooth	18
soft	14
cold	45
smooth	18
metal	16
rough	18
UsedFor_everyone	3
used for gardening	12
doctor	60
chef	60
tangy	24
rough	18
singing	56
gardening	65
RelatedTo_career	0
sour	20
used for cooking	12
wildlife	27
tears	24
beside	85
round	25
found in a cinema	11
warm	32
pleasant	62
fragrant	20
melodic	19
smooth	17
round	18
hard	15
fast	42
UsedFor_looking_good	3
smooth	18
soft	14
shiny	16
found in the forest	11
found in a stadium	11
rectangular	25
bitter	23
outside	85
rough	17
yellow	21
AtLocation_backyard	4
flying	42
earthy	20
foul	20
rough	18
used for cooking	12
used for drinking	12
dancing	56
slimy	18
musky	20
sharp	17
melodious	19
low	19
fast	43
bright	63
smooth	51
quiet	13
round	18
used for exercise	12
soft	14
used for relaxation	12
hard	10
inside	85
white	22
hard	17
RelatedTo_ancient	0
RelatedTo_cloud	0
green	21
sports equipment	10
RelatedTo_trumpet	0
quiet	13
green	22
used for transportation	12
cozy	14
rough	17
shiny	18
flying	56
hot	33
bitter	23
sweet	24
artist	60
earthy	20
loud	19
yellow	21
bright	63
RelatedTo_partnership	0
RelatedTo_nature	0
beautiful	29
RelatedTo_tennis	0
UsedFor_meeting_people	3
spicy	23
round	25
yellow	21
used for eating	12
foul	20
tall	50
tangy	24
smooth	14
sports equipment	10
purple	21
loud	13
walking	56
hot	31
used for lighting	12
RelatedTo_laboratory	0
used for entertainment	12
transparent	10
formal	39
aromatic	20
hot	31
smoky	20
calming	14
used for gardening	12
used for illumination	12
evergreen	47
AtLocation_atlantic_ocean	4
yellow	22
round	18
domestic	27
sweet	20
used for writing	12
sweet	23
black	22
soothing	19
prickly	14
noisy	19
jumping	56
rough	51
used for cooking	12
fast	44
used for relaxation	12
used for storage	12
used for writing	12
sharp	35
sleek	18
found in a park	11
prickly	18
chef	60
intelligent	76
cooking	54
cold	32
book	10
large	30
metal	16
sports equipment	10
earthy	20
red	22
spherical	25
fruity	20
outside	85
rough	17
tight	14
black	21
red	22
found in the garage	11
smooth	17
RelatedTo_politics	0
dim	64
rough	14
found in the playground	11
sharp	17
AtLocation_shopping_center	4
cold	45
running	56
night	55
cooking	67
chef	60
cold	32
soft	18
cold	45
hot	14
soft	17
soothing	19
fast	40
black	22
green	22
hard	10
rhythmic	13
hard	17
AtLocation_united_states	4
indoor	11
RelatedTo_dating	0
smooth	14
bright	63
sour	23
rough	51
used for cutting	12
pleasant	62
green	21
soft	19
bumpy	17
yellow	21
sour	23
purple	22
UsedFor_personal_satisfaction	3
rough	18
below	85
liquid	37
laughing	56
farm animals	27
soft	19
sharp	35
smooth	18
used for communication	12
solid	38
slimy	17
soft	13
dim	63
smooth	14
used for cooking	12
tall	30
furry	18
soft	16
RelatedTo_philosophy	0
fluffy	17
freezing	32
rectangular	25
dull	18
used for drinking	12
soft	18
slow	42
purple	22
transparent	46
beside	85
anxious	57
RelatedTo_mathematics	0
pungent	20
sports equipment	10
chef	60
soft	15
tall	18
yellow	21
morning	55
black	22
transparent	10
found in a bathroom	11
RelatedTo_trust	0
green	21
running	56
short	50
wood	16
tall	50
metal	16
hard	16
tropical	36
bright	21
smoky	20
soft	19
symphony	75
noisy	13
bitter	24
soft	17
soft	17
stormy	33
soft	14
round	10
sweet	23
used for protection	12
light	49
warm	14
bird	27
slimy	17
liquid	38
surprised	57
cool	32
soft	14
soft	16
HasA_seeds	7
liquid	48
hard	10
unpleasant	62
soft	16
located in the classroom	11
fresh	20
found in the forest	11
doctor	60
swimming	56
used for lighting	12
metallic	16
nostalgic	57
smooth	14
high	19
used for transportation	26
UsedFor_buying	3
used for entertainment	12
RelatedTo_abstract	0
fruity	20
yellow	21
InstanceOf_salad	8
AtLocation_classroom	4
savory	24
blue	21
pungent	20
citrus	20
soft	16
bright	64
black	21
square	25
square	25
crawling	42
laughing	56
fast	42
rough	18
HasProperty_useful	6
soft	14
tall	30
smooth	14
yellow	22
dull	21
glass	16
fluffy	18
blue	21
dull	18
bumpy	17
heavy	14
pink	22
fragrant	20
rural	11
sharp	17
smoky	20
bright	21
salty	24
used for gardening	12
sad	57
excited	14
hard	10
rough	17
RelatedTo_yacht	0
hot	14
slow	42
fast	44
swimming	42
tall	30
smooth	51
hot	34
bright	63
bright	64
upward	52
metal	16
sour	23
sweet	24
table	73
short	50
sour	23
female	86
spherical	25
found in the arctic	11
RelatedTo_historical	0
rough	17
round	10
sour	24
soft	14
loud	13
leisurely	44
tiny	30
round	25
AtLocation_meadow	4
used for relaxation	12
fragile	10
solid	37
rhythmic	19
calm	72
swimming	56
round	18
fruity	20
farm animals	27
actor	60
smooth	14
teacher	60
IsA_highway	2
soft	15
cold	32
colorful	18
loud	19
UsedFor_talking	3
square	25
old	58
tall	18
foul	20
musician	60
teacher	60
fast	40
yellow	21
floral	20
fast	44
used for protection	26
fruity	20
soft	16
pleasant	62
used for measurement	12
soft	19
bitter	23
fuzzy	18
fuzzy	18
flower	47
UsedFor_travel	3
tall	50
used for gardening	12
rough	17
spicy	23
biting	56
purple	22
rough	18
round	25
UsedFor_gaining_knowledge	3
used for transportation	26
located in the zoo	11
scared	14
smooth	18
used for storage	12
spicy	20
calm	14
used for lighting	12
sweet	20
heavy	14
AtLocation_paris	4
black	22
yellow	21
hot	31
relaxed	77
soft	15
floral	28
used for cooking	12
used for gardening	12
hard	10
scared	57
cold	45
found in the backyard	11
doctor	60
MadeOf_glass	9
domestic	27
smooth	17
blue	21
hard	10
soft	10
cold	14
rough	14
used for transportation	26
RelatedTo_prevention	0
sweet	23
big	30
RelatedTo_handkerchief	0
flying	42
round	18
rough	17
transparent	10
used for protection	26
warm	32
silky	17
tropical	36
doctor	60
pungent	20
aromatic	20
soft	16
inside	85
slow	43
diagonally	52
sharp	35
sweet	24
beautiful	29
salty	24
tall	18
found in a beach	11
soft	14
blue	21
cheetah	40
scared	14
calm	33
CapableOf_bottom_out	5
straight	52
green	21
RelatedTo_racing	0
on top	85
white	22
used for cooking	12
high	19
wooden	16
RelatedTo_pain	0
fast	42
sports equipment	10
sports equipment	10
pebble	30
green	21
sweet	23
metal	16
rhythmic	19
hot	34
smooth	14
smooth	51
soft	10
cold	34
slow	44
round	10
transparent	10
savory	24
used for eating	12
vibrant	18
cloudy	33
pleasant	20
orange	22
metal	16
HasProperty_perennial	6
blue	22
smoky	20
green	21
cold	32
rough	17
loud	13
green	21
hard	17
hot	32
fast	44
rough	51
fruity	20
liquid	48
rectangular	25
yellow	22
used for entertainment	12
used for storage	12
sports equipment	10
square	25
beach	11
warm	14
red	21
crawling	56
fresh	20
UsedFor_sport	3
smooth	17
IsA_city_district	2
tall	47
soft	16
fluffy	18
salty	24
bumpy	17
melodious	19
hot	14
sticky	17
left	52
pungent	20
RelatedTo_shorts	0
found in a park	11
heavy	14
yellow	22
rough	14
prickly	17
cold	31
smooth	18
UsedFor_work	3
cold	14
doctor	60
sharp	35
red	22
swimming	42
bland	24
vehicle	10
tall	18
low	19
red	21
yellow	21
rough	14
architect	60
galloping	56
savory	24
fast	42
spherical	25
spicy	23
up	52
indoor	11
salty	24
located in the living room	11
UsedFor_passing_time	3
cold	45
spicy	20
made of wood	16
high	19
slow	42
warm	32
comfortable	14
soft	15
swinging	56
used for communication	12
circular	25
quiet	13
bumpy	17
oval	25
made of metal	16
loud	19
soft	15
hard	16
musician	60
smoky	20
UsedFor_research	3
wooden	16
fast	43
bumpy	17
hot	31
soft	16
aromatic	20
green	21
round	25
tangy	24
cold	31
furniture	10
loud	13
reading	56
used for measurement	12
foul	20
natural landmarks	11
fragile	10
yellow	21
teacher	60
used for cooking	12
metal	16
low	19
chair	73
digging	56
big	30
excited	14
smooth	14
hard	17
small	30
forward	52
cold	14
gas	38
smooth	18
RelatedTo_railway	0
freezing	32
soft	15
small	30
morning	55
found in a garage	11
athlete	60
tree trunk	96
RelatedTo_publisher	0
round	10
slow	44
running	56
tall	50
square	25
small	30
warm	32
used for transportation	26
loud	19
farm animals	27
used for cleaning	12
used for cleaning	12
sports equipment	10
hot	34
square	25
soft	10
round	10
noisy	13
found in a park	11
found in the bathroom	11
square	25
used for transportation	12
clock	88
AtLocation_gallery_opening	4
fruity	20
prickly	17
round	10
cold	14
makes a low	19
metal	16
AtLocation_farm	4
doctor	60
flying	56
smoky	20
high	19
used for gardening	12
running	56
triangular	25
curly	18
hot	34
hot chocolate	31
electronic	10
soft	16
used for cooking	12
soft	16
sour	20
green	22
rough	18
cold	32
smooth	51
UsedFor_spending_money	3
sea creatures	27
small	30
small	30
furniture	10
slimy	18
tall	30
black	22
surprised	57
soft	19
low	19
below	85
furniture	10
located in the mountains	11
sticky	17
cat	27
cinnamon	91
hard	15
melodic	19
bumpy	18
bumpy	17
hard	15
hot	32
sour	24
metallic	19
fresh	20
used for eating	12
excited	14
hot	33
used for transportation	12
cold	34
wooden	16
rough	18
sad	57
dim	64
hot	32
AtLocation_repair_shop	4
savory	23
used for transportation	12
fast	44
savory	24
fruity	20
AtLocation_hardware_store	4
located in the kitchen	11
loud	19
tool	10
soft	13
warm	14
shiny	18
round	18
soft	14
rough	51
cool	32
fast	42
soft	19
yellow	21
liquid	37
hot	31
angry	57
fluffy	18
sad	57
dull	59
tiny	30
soft	14
used for transportation	12
cold	34
blue	21
night	55
made of fabric	16
reading	56
found in the mountains	11
artistic	60
evening	55
angry	57
found in the hospital	11
rough	17
harsh	19
intelligent	29
singing	56
smooth	51
slow	40
rough	14
rough	51
made of glass	16
white	22
soft	18
loud	13
rainy	33
flying	56
square	25
fragrant	20
light	49
RelatedTo_tablet	0
used for protection	12
smoky	20
square	25
soft	15
justice	71
round	18
square	25
dog	27
yellow	21
heavy	49
soft	17
sea creatures	27
spicy	24
RelatedTo_independence	0
red	22
earthy	20
rough	17
soft	15
used for lighting	12
used for writing	12
water	70
soft	14
round	18
IsA_mountain	2
sour	23
slow	43
salty	24
sad	57
right	52
UsedFor_playing_in_orchestra	3
black	21
used for cooking	12
cotton	16
rough	51
slimy	18
round	25
rough	17
nocturnal	27
chef	60
found in a office	11
furniture	10
doctor	60
backward	52
soft	16
