13976,590
13938,298
11931,215
13407,847
17450,408
10007,389
16875,473
15193,150
6437,459
10914,312
5451,428
2037,72
4389,375
10519,722
16606,433
4727,370
3629,98
2583,770
1958,718
7615,845
10967,323
12675,524
6374,295
17230,233
7231,855
2033,488
913,457
2878,314
10775,503
4608,274
9814,502
4704,736
14098,714
6696,696
17830,413
7434,433
3067,186
7430,691
8916,291
6753,449
12369,575
13919,190
8552,768
11150,538
18313,8
13822,257
13766,325
16397,43
15336,592
17158,141
9384,517
11643,821
4640,320
15894,331
12532,165
17506,824
13805,438
17597,188
14400,89
16985,563
2926,489
4789,793
518,816
9565,713
16676,747
3055,310
17664,70
18178,291
11595,376
5267,44
3453,356
4573,387
17264,136
7756,810
3604,525
9049,15
16638,613
12235,709
4948,449
10605,576
3239,23
6747,768
1585,58
3224,654
17943,774
5037,871
558,191
14500,454
12992,284
17221,789
5779,727
11164,166
7597,534
12719,125
7256,241
15678,840
827,766
1620,402
7305,133
18454,882
17974,245
4885,635
4649,358
2983,568
8619,380
18293,375
11345,335
11768,438
11802,22
13810,515
2060,300
16640,820
8438,749
4552,583
7112,61
1259,22
7298,251
14152,629
12705,203
10886,171
12930,321
16672,708
13788,352
17525,395
14961,209
15422,604
13350,126
7467,410
7422,667
9328,853
5718,585
15759,374
9441,730
13673,752
15982,419
6570,801
18433,139
233,161
17786,328
15642,728
17233,344
15829,554
13377,609
1823,306
4653,611
1951,491
2276,59
17781,334
38,43
13598,204
6939,267
16641,590
1892,69
14249,696
12444,562
5821,282
4986,420
16672,842
12877,794
241,752
3620,333
17414,698
4492,262
7049,31
3845,451
7769,320
8583,833
18297,227
13596,666
9141,572
7121,284
7823,556
12932,851
9699,341
13780,194
8601,69
17500,822
10309,270
290,240
11107,250
16946,421
14250,493
14955,282
18124,807
8160,484
9256,121
8930,136
738,753
6109,294
17052,443
1761,97
756,578
453,769
5668,551
15062,529
16292,166
1435,866
2084,723
8137,850
4825,47
2383,790
8997,18
5017,217
9857,876
7680,382
16954,258
18437,341
4113,750
15636,242
14655,555
18142,423
16760,392
12857,811
14373,842
6272,823
15160,663
11467,138
13910,559
9856,809
12067,133
11402,682
5423,504
3659,371
15259,827
16052,463
3430,319
16640,633
17983,147
3468,22
2367,41
1990,283
1264,179
16367,474
11796,205
7393,301
1424,811
15662,658
13862,868
2387,858
10394,461
750,308
12914,540
2802,319
15154,602
10178,836
12380,606
5317,54
6134,84
8472,681
9303,609
579,611
15412,79
9564,384
10219,56
8879,281
6449,95
6090,162
4142,474
18354,598
1277,360
5009,59
15468,361
4520,834
17861,665
16355,598
720,442
4806,639
379,149
4080,535
14195,273
8727,799
2414,745
11762,570
17210,331
9197,159
5107,752
322,554
410,401
8228,297
14171,818
17605,860
5363,183
8990,620
4471,541
16743,306
772,201
12743,792
15721,29
14545,628
17291,296
2736,772
10048,308
17211,532
12013,165
10347,375
13748,469
15369,516
7182,723
4238,316
15112,860
6213,861
17025,527
17138,404
9710,693
10246,673
3248,516
15503,866
5878,763
2906,752
10771,494
5655,691
13406,331
12839,449
15306,702
11949,880
13371,495
1340,792
5564,199
12616,562
7100,108
18015,461
13328,798
14052,829
2550,716
351,463
6631,569
4107,748
9363,339
14308,260
4196,39
16992,713
14893,132
11744,259
6587,647
778,126
7857,622
17112,256
16864,154
8715,653
13149,624
1459,460
15820,118
17210,10
13602,377
8331,663
12577,583
3026,429
17337,724
3999,410
16193,107
14821,764
9627,361
15454,707
4332,61
15192,707
13423,230
434,824
16215,805
11676,74
313,305
13193,707
11047,280
17368,195
15279,302
7410,818
4447,169
498,435
8428,572
551,69
18161,770
11578,855
16531,637
9380,238
4137,882
17626,611
13641,466
12904,173
17529,678
8027,386
14837,492
18225,381
14078,440
6012,442
12371,841
7137,817
7966,110
9198,382
9941,655
11988,322
4627,113
8589,274
12121,851
2009,630
8949,28
1153,645
1337,200
7980,166
16218,648
4466,360
2874,519
16650,278
14957,385
13897,405
17639,792
17159,155
4616,304
12871,9
14170,5
14156,107
4975,422
5355,643
11788,799
13895,709
11477,348
4068,657
2208,816
6000,566
18483,366
12772,380
7478,305
10991,640
15865,129
2183,759
16431,540
14194,749
3018,806
13489,179
12754,713
18439,444
9619,738
5701,125
15,169
89,872
2783,350
74,749
3107,447
922,92
8396,178
10849,533
7368,675
7541,603
15887,618
713,857
8982,460
1179,98
5019,828
6571,516
8756,871
17025,474
789,852
2358,709
14352,530
14839,648
4558,618
5106,423
18306,49
2710,6
3752,346
9010,764
11627,776
6424,65
3413,880
12112,67
969,796
2237,725
17906,465
17814,876
4777,490
17146,188
18304,511
11829,129
6005,239
5485,203
1510,746
7883,851
4768,562
3720,407
98,314
4649,870
10665,149
9662,703
6000,245
5754,778
8143,374
7248,461
11329,314
14498,839
7435,287
5803,81
2988,84
12349,114
12497,12
10826,632
11889,129
16825,496
4277,301
9367,354
547,648
11769,212
2685,433
11284,140
12535,654
5794,153
17750,436
521,366
1090,294
5190,389
14427,383
119,736
5337,35
13148,480
14194,562
16508,573
15484,250
12806,716
16942,276
12291,270
7227,657
13567,814
4341,420
12689,316
9411,787
6448,138
15405,307
4015,435
15214,739
1038,80
4744,810
15699,30
6992,201
1945,3
17602,672
1303,536
9522,776
2516,758
17125,518
3845,374
177,690
6971,263
3021,112
7441,185
8389,109
6874,488
10927,13
15724,36
531,33
3924,266
16317,550
15959,842
155,685
7431,32
10130,608
17948,504
12048,619
13338,307
12626,101
6562,751
8838,470
6582,437
2211,256
10029,152
15645,278
13119,384
142,49
1429,220
13670,672
12911,620
15165,580
6662,581
4719,483
4469,308
10458,450
11242,532
4676,786
4750,735
4844,370
15312,226
15468,739
8443,479
13126,400
16078,668
438,168
11747,640
17394,79
11477,779
13225,379
9030,424
13133,790
8995,403
7307,854
9927,383
11094,260
818,574
6847,869
6131,699
6795,679
7640,505
202,76
14114,662
10280,686
16675,550
4450,42
13601,262
2954,663
5557,777
11247,852
18012,249
1682,800
12862,862
10432,676
12020,775
5719,546
11092,722
17506,828
8616,383
1279,760
12096,770
8431,603
12586,405
16135,397
18427,649
2448,683
8361,773
12525,129
10763,631
8264,840
15391,653
12015,589
3488,196
1486,457
4436,120
10090,538
12297,652
11136,620
14759,561
5846,664
7855,39
2676,668
1611,344
2331,633
8036,50
4433,761
52,616
9292,127
9046,852
8948,317
472,421
10562,883
7373,645
13677,391
11891,499
12727,771
16123,521
14464,212
2967,443
1563,653
2438,99
12605,781
10373,580
1130,771
16443,876
14540,207
11694,335
12888,315
10916,41
6308,671
4933,121
10416,657
4459,238
2332,53
4276,531
8885,503
11730,150
11102,581
641,206
6344,486
5632,280
10669,699
4783,712
16720,753
18326,677
3737,603
6482,800
14264,285
1633,587
6518,265
4456,475
1398,720
1222,494
8302,461
17696,631
12584,38
16210,250
7655,61
15167,439
2703,881
8374,714
10364,601
14192,8
4216,614
9775,206
3880,665
15809,845
10000,324
13718,125
6321,451
4576,368
11744,182
2804,182
2198,372
6284,569
12671,572
16093,789
17516,821
13808,18
15007,342
16122,29
13188,310
3656,398
8578,867
6773,733
14133,717
3283,567
18195,328
17668,811
9254,103
5995,816
8249,776
17941,411
9689,31
9484,565
3528,748
4679,92
17177,200
10845,658
6486,272
6610,338
7712,729
7734,488
5511,595
3252,291
1168,742
9055,243
6892,401
11047,203
2508,547
665,121
13399,506
7392,724
7704,87
14615,245
2089,563
5335,554
9813,43
7005,463
4727,671
5525,651
6036,601
11388,654
95,126
10322,859
5521,128
12482,403
6504,827
15062,533
4336,641
239,255
6677,755
14547,841
12332,809
615,542
18457,812
6217,770
13328,50
17565,416
18052,534
1376,640
3905,805
7410,525
3079,497
1888,34
2757,446
12729,630
10164,808
1012,363
179,362
11075,665
15031,257
16077,339
7216,632
5110,570
17293,78
11524,676
12164,70
7102,530
2606,435
17710,366
9886,655
6341,782
725,656
11322,168
4663,231
4341,180
7362,53
16371,412
16715,222
9562,716
8266,459
17379,387
8057,285
15290,494
7984,746
2853,103
5494,509
4740,47
48,40
16783,514
7273,361
15607,551
4311,314
16938,802
15986,355
2968,211
9699,24
12772,87
13120,770
13798,456
15102,42
10267,481
10803,461
285,518
12069,317
13566,298
5558,278
13080,590
1972,596
9047,219
15081,104
15848,771
2092,698
7362,187
736,390
18272,388
18344,264
16351,79
11323,877
11741,636
7630,352
6639,731
7946,588
17257,531
18325,372
17728,116
7769,137
5157,469
17939,336
4623,535
1587,539
18414,40
1344,781
9630,553
12684,566
103,231
6594,557
7199,142
15470,572
9094,169
10911,128
18428,96
15885,787
18009,112
6545,291
1732,489
1897,556
10116,796
10092,210
16563,850
18087,742
5614,132
7322,333
17208,773
5747,661
9460,118
4721,265
12651,402
16011,495
2480,540
6368,752
13222,376
1522,278
10006,35
16568,39
17349,604
10250,395
9236,760
3899,49
10731,668
17825,533
6388,815
17601,825
12343,407
7940,503
4163,95
5827,24
17896,184
196,529
1357,561
6706,343
875,63
5658,188
7215,220
17320,24
18293,5
4895,394
17367,779
12489,582
7988,143
15543,403
1047,520
12962,802
1766,207
5651,148
16855,604
4704,45
10358,463
12350,423
13506,111
8611,307
9015,360
2561,855
14317,326
5781,379
4305,686
14145,219
7051,354
17906,656
7056,698
3336,70
16863,845
4970,322
15925,296
1642,706
13615,404
4754,697
8128,688
13618,675
2533,96
18374,882
9893,642
12322,603
1596,711
14617,564
18335,365
3880,291
10690,397
16868,226
11713,495
17180,498
6910,657
10320,305
5576,108
15259,189
7821,514
3908,245
2034,506
13527,533
16771,451
2372,686
15056,210
17889,786
13467,640
14312,466
6937,359
15588,256
12267,91
17181,699
11642,39
10031,710
14203,681
13152,255
15894,713
7009,612
10937,223
372,434
14565,508
12375,563
11695,804
1810,774
1368,429
12622,440
2603,410
11204,752
9229,207
10010,772
15783,323
5485,878
9979,146
264,527
8880,403
5900,339
15541,386
6752,555
9525,326
13656,296
16710,309
15,173
185,584
16678,771
17755,166
8101,823
2256,837
17793,458
8798,751
2323,369
11565,707
2666,708
7652,438
3840,221
4428,391
9280,121
13591,436
6073,243
8500,131
7500,202
10967,384
8903,521
15504,453
1459,277
16409,330
4688,853
6546,813
4878,196
3827,524
4368,848
10053,579
2157,26
3324,812
18274,865
12561,806
13280,493
486,831
13409,149
13013,149
7941,675
7889,485
14983,350
4606,612
17682,172
9974,636
3728,114
13468,729
13831,781
8108,34
6239,639
17879,716
18338,476
7410,635
13002,175
15283,238
14930,874
2473,797
6251,649
11392,482
17077,213
3004,433
15356,716
6094,665
5546,79
10494,271
876,585
18424,408
16092,757
12733,108
12244,883
2314,144
4036,243
9765,246
15725,182
17246,557
4357,69
14738,680
2458,273
8106,846
4551,285
2347,442
16218,465
11457,853
2250,509
8585,322
4316,418
5885,275
6839,14
9227,728
16837,860
17348,810
1410,653
11556,458
6743,656
5678,332
516,376
7675,636
7307,240
361,273
14478,325
5013,881
14840,152
5561,686
13723,392
17685,553
11933,566
8598,503
18025,621
1289,484
11987,802
7943,50
11475,627
15625,85
4090,24
12801,726
1681,715
3630,39
16766,404
2115,418
7142,149
14153,511
7486,713
884,556
2384,54
7509,882
12760,321
3577,563
220,741
8052,343
17335,682
10785,715
7423,549
8622,873
17211,646
10967,197
3950,552
17929,108
18288,226
15638,266
8919,278
9774,792
9466,447
8411,811
5481,302
5090,646
10333,32
8046,124
15976,261
7228,431
4158,851
4519,830
1933,131
18363,750
11207,7
54,48
10945,7
12065,38
17798,749
18118,165
2901,522
9467,268
18190,41
6731,564
908,337
13676,306
5552,303
18189,755
15176,743
959,275
5060,780
14925,343
11642,470
11200,125
11526,295
478,352
17613,6
8468,540
11145,603
17122,708
11272,378
7727,505
2846,599
16908,190
14535,538
3038,769
11401,7
10434,218
13854,554
7651,668
10070,695
11231,727
3865,174
5143,791
7909,145
12917,388
17435,242
5990,663
2306,446
2861,476
2539,425
5617,832
15968,103
8098,17
4949,144
6919,345
7769,515
9021,665
746,301
7924,803
15759,114
16516,93
18315,412
8356,433
10353,737
16910,397
8140,808
7121,829
17647,663
10038,352
15733,771
13439,446
7971,218
3571,585
15147,647
12334,723
8595,799
8025,454
14229,750
5402,627
8442,742
2123,873
11685,435
9145,835
2624,108
15171,78
4579,186
11984,667
11282,395
3219,668
12809,26
11430,266
2230,339
15031,448
17290,752
9205,512
3270,606
3000,745
515,98
12425,36
2884,570
55,113
935,657
1835,190
11210,118
17213,690
1787,119
13795,592
15956,361
12372,560
16806,531
7475,121
4175,833
8693,687
15970,259
16623,824
17301,510
7304,239
11595,868
14702,515
18382,24
13695,361
18402,676
15021,268
2440,125
18493,794
14350,63
1041,679
5153,407
7909,763
10918,67
7738,881
11395,406
2854,115
4449,439
4562,316
3196,818
11568,334
18128,265
10764,539
6041,465
12032,468
5190,824
2172,468
12929,427
14968,233
10556,775
17842,810
18260,569
17212,414
7668,677
14478,756
7852,205
4624,39
1215,27
5386,362
8063,425
17796,61
13035,449
793,334
7639,97
3640,808
5990,476
8536,56
5692,819
5797,81
11058,770
185,828
563,222
8113,138
16497,445
3116,249
18415,456
16059,219
16518,733
12375,2
2765,177
10420,109
12204,120
8188,662
11809,530
8889,709
11520,427
5639,784
7488,436
8694,241
11008,252
13494,747
4884,851
14655,779
14557,244
11269,27
8731,308
14744,70
18183,456
13422,844
17577,646
6001,584
7704,441
7041,97
7115,46
4302,122
6110,527
10707,674
3718,825
2959,19
6333,10
16095,384
3362,409
10468,99
14913,414
9672,165
8001,31
13407,347
6025,15
6159,15
12551,362
17809,780
3390,363
17879,21
13803,512
17999,123
8229,797
18320,703
15744,692
14691,193
15284,707
12097,542
11729,146
1753,752
12537,814
9175,648
18222,545
17119,683
3004,677
15010,323
2322,91
10230,469
12446,137
8406,93
7098,765
14498,148
4553,67
251,777
9616,17
11062,218
16700,857
13681,276
3581,846
8813,43
14076,805
9728,608
1892,106
14397,631
2895,518
4183,133
13890,800
848,70
8398,740
3668,441
2529,168
12396,558
17275,391
17918,268
516,270
5677,755
7466,356
17920,314
16516,524
2490,590
14007,45
4232,375
7423,659
7836,74
14933,210
5752,525
11407,579
1443,256
2051,112
18192,628
9790,681
8838,234
5445,755
266,630
7726,818
15233,98
8514,110
491,748
3546,205
277,230
11572,804
11346,461
15565,278
11986,821
18116,202
15666,330
12443,508
15795,740
11147,251
16307,134
5319,242
9894,630
17428,767
11449,589
11602,831
1925,538
14203,872
12429,51
5243,597
9040,691
12169,97
9416,224
9791,101
8308,18
18433,444
539,738
10888,148
9833,512
7894,378
5887,295
13055,863
12387,175
7686,614
3847,294
438,282
4235,376
18060,54
990,795
6642,578
4796,443
10412,569
11881,754
18211,223
12822,288
2123,499
1517,689
4423,612
5997,813
9546,805
12989,401
8498,650
11908,298
545,529
2802,6
7206,512
2347,365
786,591
17998,465
14104,438
12612,801
13025,216
5688,593
16376,223
4125,746
14959,171
10084,457
16173,803
7480,872
12979,221
799,422
9794,883
15623,336
17951,245
16184,403
5375,254
7285,404
14016,217
2699,793
1192,124
11627,32
2029,32
2996,787
9353,359
12709,710
6891,635
9938,231
15858,768
999,833
17514,779
5229,28
15415,198
184,657
8513,503
9576,0
11133,32
4182,475
10312,822
4770,645
1564,238
7043,66
15732,255
1976,182
8959,216
4067,121
10192,124
14390,562
14008,460
2662,860
340,207
16467,71
11264,114
16676,410
9771,252
9468,443
4688,589
11683,448
12519,720
4158,774
14891,147
18339,87
3597,737
3624,840
8132,6
12972,665
12342,269
17273,292
10275,135
8745,206
4125,75
541,274
18474,662
15898,651
17348,62
5395,50
14978,681
6855,149
633,213
8167,350
9003,622
3483,204
1735,604
17060,534
11259,628
5731,349
9528,443
2931,630
3339,455
14400,825
9940,387
11447,864
14595,512
4323,36
6339,390
18482,499
11388,634
5631,303
17931,396
9202,808
15919,723
486,701
17146,62
145,408
11377,660
11036,367
11490,537
17789,693
12990,35
5631,653
15552,148
13561,790
11336,70
1943,502
13954,492
16120,605
573,296
16040,87
12641,39
5984,175
5433,826
6528,238
14021,374
11519,312
9072,711
1745,86
360,538
136,830
18028,463
4839,437
813,291
7874,208
10549,198
4038,159
7125,120
3736,760
5873,135
15687,699
4878,550
14543,82
2347,312
13238,271
15576,868
15968,160
5606,730
16767,550
2266,323
14203,364
14296,555
9024,239
15894,396
17747,12
15283,242
9217,819
7288,649
2740,364
7772,439
10972,277
15259,6
7573,229
11439,682
7440,639
12357,764
1653,631
1804,800
15634,822
8249,219
15413,823
6910,824
241,199
7283,813
6629,23
2296,858
15288,535
10408,477
14167,279
1285,770
15512,428
12986,534
15663,597
2948,262
9097,851
10198,640
15203,612
7744,60
8241,112
9418,677
18282,655
8487,518
3592,714
1806,68
10027,354
16854,629
1422,78
13037,68
11614,36
15007,269
16228,352
14019,165
9769,503
1310,776
2141,704
15335,485
5366,572
10558,370
2399,181
7583,650
15838,547
731,318
4151,654
4621,603
2415,125
16120,418
12735,268
15683,794
5208,521
2379,64
13614,587
1415,546
5524,3
12719,674
14684,531
11595,120
12500,751
9186,811
16071,502
15293,208
10680,494
666,808
5551,486
14420,54
17966,529
8742,770
14650,516
11610,401
8833,134
12991,207
14622,188
10012,745
9368,643
18334,174
4434,322
13842,198
7697,482
11411,541
3274,111
7820,323
17269,200
12816,741
8408,493
3893,348
2989,881
952,397
2696,255
4255,333
568,407
11399,315
8749,355
16946,836
5619,724
1555,286
6087,600
9767,109
8707,129
15806,338
8325,27
6195,133
7325,852
1516,331
10864,156
7985,144
3159,137
10323,741
3604,753
2501,137
18141,637
12236,408
6009,128
13521,506
3655,718
14835,780
11189,855
13787,625
15003,364
5140,847
11623,558
9078,422
5115,790
4091,467
500,249
12888,189
5510,565
8879,212
14154,45
8278,746
14921,712
783,537
5735,683
14425,508
13308,748
16742,36
13041,404
7160,761
7821,278
11217,28
16125,67
13248,882
13599,173
3566,245
15240,842
9144,79
13492,461
1250,538
4648,169
14324,25
7383,402
15709,539
18233,360
16111,519
14702,385
10495,393
12787,645
8910,33
17927,253
6463,432
2139,821
11836,800
9897,474
320,789
15475,308
12461,71
10350,419
6348,78
4958,186
15021,488
3617,718
10461,408
14846,672
13003,246
14271,175
12303,20
987,851
11146,861
8560,162
7643,490
8389,280
626,91
15237,678
1107,364
10572,774
12747,441
8046,880
1689,719
9483,29
9256,804
3244,678
7175,772
6259,736
750,507
796,852
15631,201
1837,590
4074,381
15419,510
3186,858
15877,607
17787,757
16028,776
17614,48
18412,28
2209,354
11814,744
11864,107
11162,589
17168,870
17929,59
11220,5
10876,195
1352,144
16475,125
16210,608
1045,401
12619,390
11991,821
10287,739
4671,613
7783,604
8030,481
15237,223
1591,318
12463,227
1343,216
2747,6
2886,350
1439,678
7110,511
1136,677
10260,205
5114,28
5838,59
16846,603
4530,731
1638,514
6827,573
10410,149
12156,642
6934,635
15185,598
6575,702
8483,25
13039,171
1812,263
10463,160
13875,443
16077,213
10292,278
2486,207
6214,696
1203,155
4006,357
365,776
1562,273
1304,237
16024,737
819,165
18424,522
4062,639
9127,662
8251,25
4248,240
16158,178
7228,866
5781,440
6335,60
7548,282
13790,870
6900,246
2879,444
1074,310
9253,185
1913,853
17697,543
16274,511
15971,702
15368,409
10165,452
11717,140
542,422
1409,7
15192,183
1169,520
9806,519
632,315
5356,45
11090,392
10708,98
6384,487
15038,655
13990,500
2906,146
13079,54
16171,359
2198,59
4255,414
17615,487
11655,551
11467,500
17840,605
1995,639
138,315
18293,550
4535,404
5655,435
5202,867
14341,326
10306,818
16352,528
3881,553
4376,532
10470,660
1626,368
14050,527
6254,390
5549,574
4473,61
12381,439
8754,756
2742,630
10350,716
8734,289
6423,549
12286,552
5187,343
517,95
591,44
7404,421
403,747
10081,484
7973,541
4556,476
7386,781
12587,665
7835,607
17043,395
17268,513
6996,37
13833,246
4898,590
15767,790
9449,392
14347,467
11386,645
13626,707
10417,783
11554,229
6696,684
16030,611
3829,497
16599,539
969,727
15933,678
13343,769
15556,728
9706,398
14532,405
11610,511
1624,429
12212,579
12198,681
7958,17
315,876
12247,573
11075,352
12761,794
2373,143
3102,518
15696,334
15068,765
18142,464
1939,790
5020,714
6228,592
2568,769
22,600
6717,756
10402,609
15751,391
6637,238
2922,708
13412,323
9559,105
13315,390
15997,797
6281,576
2157,87
4360,267
4910,145
16083,756
13376,262
8569,305
17072,304
5718,89
2287,318
13863,380
12481,349
8513,373
6056,84
15152,597
2101,313
4778,376
5991,598
14183,735
788,641
17831,706
16291,89
10332,563
5946,74
10555,46
5390,381
15601,581
3097,658
17266,146
18446,228
6133,839
3150,669
1610,52
11001,513
18425,290
9751,409
10680,872
11822,662
4327,453
4833,59
10774,507
9387,132
9781,251
12540,124
4455,638
10965,452
5478,736
3329,38
2176,621
7855,507
12666,236
18361,655
5307,854
12096,83
4888,870
12546,319
14956,38
8832,610
11788,88
8147,507
5260,634
14974,28
4654,824
13437,648
1065,652
11194,288
11254,339
14996,726
5674,624
15959,773
4420,778
12238,674
12411,602
3884,17
615,42
13338,238
11083,807
6050,507
10169,652
6633,333
11490,407
9841,786
14624,157
8036,652
15856,429
13292,243
16709,870
14090,223
11318,300
4981,414
5280,481
2583,705
7027,610
14919,455
13404,834
7401,262
13779,711
1143,669
17218,343
10793,78
1216,393
7231,790
1083,803
10780,782
6623,153
2974,711
2430,59
4176,552
10683,849
18482,503
1842,828
7093,267
4197,840
3848,686
14307,234
9868,673
13209,716
3529,152
14724,522
6233,348
15935,671
14125,193
14928,517
7261,790
678,875
11796,59
5230,313
8702,647
8306,647
10579,95
15875,805
6669,97
1166,814
8607,760
18142,411
2646,599
5963,56
8678,411
7241,673
17598,698
13608,209
3033,486
4254,569
11007,141
15733,698
11934,531
15194,420
7415,452
11651,593
16978,616
13965,604
13848,19
10718,388
5957,776
14204,620
4223,293
16900,144
12117,773
293,609
6253,545
2607,620
12727,702
6058,77
14430,559
6725,540
708,70
11962,81
9873,188
4997,626
5831,263
11428,147
3348,251
13747,502
2267,148
6887,309
8374,511
9475,300
11390,794
12871,50
14865,837
3082,482
15597,5
10855,635
7553,520
1325,15
9167,305
9984,527
17570,854
12144,71
16714,869
16747,817
10504,4
886,318
11644,687
7998,762
17657,449
15384,247
16919,520
10350,476
6007,623
3787,247
3904,832
16614,823
1354,544
7393,773
2477,92
12286,312
7919,65
16267,715
2017,107
15133,786
635,76
5888,150
18064,207
15718,658
9642,547
10803,579
17138,392
9727,96
14250,294
17244,64
3419,386
9831,419
12522,380
1020,267
11553,518
17169,644
10135,830
13911,47
8102,280
4628,839
13943,524
11248,821
5122,593
7278,18
717,616
4153,731
7549,481
12704,20
1264,785
10293,76
7774,599
862,216
5380,70
18494,676
14468,530
6591,219
17033,352
14108,187
7556,147
1358,797
9589,108
11867,462
8240,779
3312,273
12725,493
6457,404
6176,162
16129,326
10724,420
443,390
8657,286
2924,541
6812,753
4950,85
9919,400
4063,33
10188,36
3718,752
9769,52
15077,587
591,638
14039,366
14471,777
6733,810
14928,464
8214,66
3125,423
10767,93
5799,188
5446,824
577,181
18212,158
3833,860
430,693
4337,393
1642,690
7636,210
9193,242
698,858
17536,548
3043,182
598,654
17012,548
1093,633
8526,718
13875,500
10783,195
9458,698
4924,311
14709,137
16684,682
10311,385
18222,472
6278,14
9356,421
15453,820
2743,829
10933,139
6590,286
8068,25
9931,329
6135,645
11350,427
16259,691
2241,618
6761,518
7308,687
17358,784
9235,252
410,202
11022,746
4014,655
15500,235
11496,602
1611,572
3529,583
15683,127
10447,222
13349,403
10506,802
7581,637
18417,697
14814,846
11428,94
11037,438
8224,514
27,33
16391,564
8664,786
18361,765
9741,181
13879,568
16248,286
15969,871
11939,17
18069,364
8757,196
2945,158
12019,131
15810,410
10911,864
8046,750
1062,491
9790,608
17209,795
11285,516
14000,871
6844,128
1479,779
9997,120
6752,539
15554,605
12274,249
9767,597
16897,119
13917,55
5782,452
5381,108
7430,602
13393,809
16428,580
17906,319
1337,322
165,855
13993,50
9232,438
794,834
15926,369
11127,465
11550,568
10824,464
1163,142
11314,291
997,604
441,157
3154,631
4045,610
14595,276
4806,708
14517,585
12908,363
11251,127
3078,40
12789,671
3510,451
6498,376
16608,524
3702,621
16929,350
4537,668
14284,764
